transaction_id,transaction_date,customer_id,merchant_id,merchant_category,transaction_amount,city,state,payment_method,card_type,customer_age,customer_income,transaction_hour,is_international,is_weekend,previous_transaction_amount,distance_from_home_km,ground_truth_unusual
TXN0005002,2026-03-15 17:53:31,CUST000661,MERCH00044,Utilities,99.08,Las Vegas,NV,Chip,Platinum,26,40173.69,7,0,1,85.34,24.24,0
TXN0005003,2025-12-12 10:29:50,CUST000716,MERCH00222,Restaurants,44.24,,TX,Contactless (Tap),Platinum,70,113512.12,22,0,0,43.99,4.33,0
TXN0005004,2025-12-09 21:03:12,CUST000779,MERCH00097,Education,45.96,Houston,TX,Contactless (Tap),Business Green,62,93772.26,13,0,0,43.01,9.69,0
TXN0005005,2025-10-07 15:03:46,CUST000194,MERCH00036,Entertainment,20.4,Miami,FL,Chip,Business Green,70,97256.99,19,0,0,2.03,22.49,0
TXN0005006,2026-02-16 05:19:37,CUST000482,MERCH00168,Healthcare,164.5,Boston,MA,Online,Gold,51,84586.95,8,0,0,234.37,32.5,0
TXN0005007,2025-09-30 07:10:35,CUST001360,MERCH00030,Electronics,126.77,Chicago,IL,Chip,Business Platinum,68,75894.16,22,0,0,141.24,40.22,0
TXN0005008,2026-03-05 14:38:50,CUST001459,MERCH00282,Fashion,12.2,Phoenix,AZ,Chip,Gold,69,91368.88,5,1,0,12.49,3961.29,0
TXN0005009,2026-06-23 15:52:22,CUST001220,MERCH00085,Entertainment,30.73,Chicago,IL,Online,Platinum,73,84490.43,5,0,0,14.63,0.84,0
TXN0005010,2026-06-10 00:41:46,CUST000855,MERCH00357,Travel,566.85,Atlanta,GA,Contactless (Tap),Business Platinum,34,41509.76,6,0,0,533.73,2.63,0
TXN0005011,2026-02-21 19:18:32,CUST001273,MERCH00121,Grocery,32.25,San Jose,CA,Chip,Platinum,43,73044.88,8,0,1,26.62,5.84,0
TXN0005012,2026-02-04 23:27:25,CUST000498,MERCH00287,Electronics,227.33,Dallas,TX,Swipe,Business Green,54,117291.31,14,0,0,201.4,9.85,0
TXN0005013,2026-03-03 15:41:44,CUST000212,MERCH00248,Fashion,304.96,San Diego,CA,Contactless (Tap),Gold,69,113134.69,19,0,0,211.24,3.86,0
TXN0005014,2026-01-13 21:37:48,CUST000665,MERCH00184,Healthcare,201.75,San Diego,CA,Online,Green,52,71683.66,11,0,0,279.01,20.18,0
TXN0005015,2025-10-23 05:13:41,CUST000670,MERCH00253,Entertainment,47.79,Miami,FL,Chip,Gold,56,109488.71,19,0,0,50.51,27.14,0
TXN0005016,2026-07-21 09:19:26,CUST001490,MERCH00273,Restaurants,8.77,Philadelphia,PA,Online,Platinum,68,94368.41,19,0,0,1.0,16.75,0
TXN0005017,2026-01-07 06:56:53,CUST000221,MERCH00209,Healthcare,168.71,Seattle,WA,Contactless (Tap),Gold,54,97982.7,21,0,0,94.39,2.87,0
TXN0005018,2026-03-29 10:59:22,CUST000273,MERCH00354,Fuel,54.46,Phoenix,AZ,Swipe,Gold,69,79345.21,9,0,1,82.44,3.39,0
TXN0005019,2026-06-11 21:14:44,CUST001178,MERCH00382,Home & Furniture,568.32,Dallas,TX,Online,Green,32,27617.81,8,0,0,612.34,9.14,0
TXN0005020,2025-11-21 23:23:10,CUST001273,MERCH00024,Electronics,192.68,Miami,FL,Online,Green,43,73044.88,8,0,0,189.91,11.01,0
TXN0005021,2025-09-27 18:12:32,CUST000279,MERCH00122,Restaurants,6.15,Atlanta,GA,Swipe,Platinum,33,59802.41,12,0,1,1.0,5.38,0
TXN0005022,2026-06-15 08:40:13,CUST001464,MERCH00225,Electronics,196.78,Miami,FL,Swipe,Business Platinum,66,104971.86,14,0,0,231.59,8.15,0
TXN0005023,2026-03-29 09:30:11,CUST000816,MERCH00388,Grocery,24.18,San Antonio,TX,Online,Gold,35,50350.5,14,0,1,29.19,12.69,0
TXN0005024,2025-11-23 22:02:42,CUST000276,MERCH00393,Travel,66.51,Columbus,OH,Online,Gold,39,56031.06,10,0,1,105.72,6.96,0
TXN0005025,2026-06-03 10:41:02,CUST001005,MERCH00386,Fuel,22.95,San Antonio,TX,Swipe,Gold,60,101687.44,16,0,0,2.66,50.53,0
TXN0005026,2025-11-12 01:21:46,CUST000514,MERCH00123,Education,289.79,Chicago,IL,Contactless (Tap),Platinum,72,90419.92,12,0,0,387.35,41.27,0
TXN0005027,2025-12-05 13:30:04,CUST001112,MERCH00294,Fuel,36.65,Boston,MA,Chip,Platinum,61,,12,0,0,21.11,6.59,0
TXN0005028,2026-05-09 11:55:57,CUST000923,MERCH00173,Restaurants,84.81,Atlanta,GA,Online,Green,31,50517.3,8,0,1,39.94,21.53,0
TXN0005029,2025-10-30 02:28:53,CUST000642,MERCH00143,Restaurants,8.24,Portland,OR,Swipe,Business Platinum,43,59218.38,16,1,0,3.38,4084.58,0
TXN0005030,2025-10-26 10:53:10,CUST000505,MERCH00387,Travel,164.22,San Diego,CA,Chip,Business Platinum,56,98737.05,17,0,1,90.64,20.46,0
TXN0005031,2026-03-19 23:37:30,CUST000590,MERCH00169,Fuel,3.11,Dallas,TX,Online,Business Green,48,83488.68,19,0,0,1.0,19.18,0
TXN0005032,2026-08-05 23:20:48,CUST000772,MERCH00057,Restaurants,10.75,Detroit,MI,Contactless (Tap),Gold,56,94990.96,21,0,0,7.76,3.67,0
TXN0005033,2026-03-07 18:18:34,CUST001265,MERCH00042,Utilities,69.99,Houston,TX,Contactless (Tap),Business Green,31,61611.52,19,0,1,61.3,20.79,0
TXN0005034,2025-10-08 04:25:26,CUST000740,MERCH00309,Online Retail,17.73,Las Vegas,NV,Online,Green,55,100227.44,10,0,0,1.0,0.26,0
TXN0005035,2025-11-05 20:53:30,CUST000675,MERCH00119,Fuel,11.78,Chicago,IL,Contactless (Tap),Platinum,54,85141.88,10,0,0,3.12,18.18,0
TXN0005036,2025-10-09 09:12:59,CUST001260,MERCH00121,Grocery,83.77,San Jose,CA,Contactless (Tap),Platinum,46,78270.96,21,0,0,131.76,2.02,0
TXN0005037,2025-12-30 04:11:33,CUST001014,MERCH00312,Online Retail,34.66,Portland,OR,Swipe,Platinum,48,97255.79,19,0,0,29.74,7.38,0
TXN0005038,2025-12-14 01:20:06,CUST000128,MERCH00251,Utilities,36.65,Philadelphia,PA,Online,Platinum,59,94092.25,19,0,1,28.52,2.94,0
TXN0005039,2026-04-17 16:46:54,CUST000503,MERCH00343,Home & Furniture,255.15,Houston,TX,Chip,Business Platinum,61,108211.27,18,0,0,175.14,2.86,0
TXN0005040,2026-03-05 11:35:08,CUST001224,MERCH00332,Travel,94.69,Dallas,TX,Online,Gold,27,46288.73,10,0,0,127.87,9.5,0
TXN0005041,2026-08-17 11:15:51,CUST000902,MERCH00341,Healthcare,361.3,Dallas,TX,Contactless (Tap),Gold,38,57624.07,20,0,0,285.92,41.71,0
TXN0005042,2026-06-15 17:28:39,CUST000543,MERCH00341,Healthcare,28.04,Dallas,TX,Swipe,Gold,42,59776.1,8,0,0,27.04,11.77,0
TXN0005043,2025-11-04 13:13:12,CUST000492,MERCH00337,Online Retail,36.08,San Jose,CA,Online,Platinum,69,103717.81,12,0,0,23.28,4.69,0
TXN0005044,2025-10-29 12:13:16,CUST001045,MERCH00182,Fashion,82.52,Atlanta,GA,Contactless (Tap),Business Platinum,43,68408.4,12,0,0,101.66,32.33,0
TXN0005045,2026-04-06 16:11:04,CUST001258,MERCH00165,Travel,149.08,Las Vegas,NV,Chip,Gold,57,100574.92,15,0,0,156.88,6.96,0
TXN0005046,2026-07-20 02:52:54,CUST000714,MERCH00264,Online Retail,7.66,Charlotte,NC,Contactless (Tap),Business Platinum,38,73478.86,14,0,0,22.96,0.75,0
TXN0005047,2025-12-28 02:10:00,CUST000791,MERCH00210,Travel,247.43,Atlanta,GA,Chip,Green,45,80386.12,14,0,1,207.76,20.25,0
TXN0005048,2026-04-04 19:30:29,CUST000416,MERCH00011,Fashion,63.27,San Jose,CA,Swipe,Green,54,100002.66,15,0,1,60.86,2.81,0
TXN0005049,2025-10-20 12:15:04,CUST000148,MERCH00182,Fashion,80.93,Atlanta,GA,Swipe,Green,52,80923.23,13,0,0,99.9,22.21,0
TXN0005050,2025-12-29 20:10:50,CUST000970,MERCH00251,Utilities,4.53,Philadelphia,PA,Swipe,Business Platinum,51,96759.53,10,0,0,1.0,21.91,0
TXN0005051,2025-10-13 14:24:33,CUST000029,MERCH00138,Fashion,105.01,Denver,CO,Contactless (Tap),Gold,29,31827.24,17,1,0,124.54,915.93,0
TXN0005052,2026-01-12 17:05:30,CUST001385,MERCH00218,Grocery,96.06,Boston,MA,Chip,Green,50,78665.26,19,0,0,112.42,12.54,0
TXN0005053,2026-06-29 05:04:49,CUST000308,MERCH00239,Home & Furniture,52.38,Philadelphia,PA,Contactless (Tap),Green,40,56427.38,14,0,0,62.96,5.51,0
TXN0005054,2026-06-01 12:15:57,CUST000162,MERCH00371,Grocery,122.59,Dallas,TX,Swipe,Platinum,26,56840.61,17,0,0,139.42,1.0,0
TXN0005055,2026-03-12 12:41:57,CUST000869,MERCH00337,Online Retail,15.72,San Jose,CA,Online,Business Platinum,68,95478.01,15,0,0,21.92,1.24,0
TXN0005056,2026-03-08 09:20:02,CUST000852,MERCH00087,Electronics,2597.12,Miami,FL,Swipe,Platinum,53,86539.03,4,1,1,194.83,9023.77,1
TXN0005057,2026-01-14 08:41:21,CUST000061,MERCH00298,Utilities,17.07,Chicago,IL,Contactless (Tap),Platinum,37,,13,0,0,1.0,6.29,0
TXN0005058,2026-05-25 11:04:15,CUST000125,MERCH00293,Travel,839.6,Miami,FL,Online,Green,52,85358.01,1,0,0,1053.26,46.36,0
TXN0005059,2026-04-25 12:24:07,CUST001480,MERCH00092,Grocery,31.45,New York,NY,Chip,Business Green,39,65727.44,17,0,1,35.81,73.16,0
TXN0005060,2026-01-24 21:49:42,CUST001095,MERCH00208,Fashion,128.33,Atlanta,GA,Swipe,Green,62,110947.34,15,1,1,129.53,6625.48,0
TXN0005061,2025-12-20 20:53:27,CUST000838,MERCH00204,Home & Furniture,148.83,Los Angeles,CA,Chip,Gold,29,38185.77,8,0,1,199.18,4.15,0
TXN0005062,2026-01-02 14:55:01,CUST000466,MERCH00186,Online Retail,89.84,New York,NY,Swipe,Business Green,30,50545.15,15,0,0,71.25,0.2,0
TXN0005063,2025-09-09 05:25:12,CUST000243,MERCH00085,Entertainment,60.43,Chicago,IL,Chip,Platinum,66,75281.73,21,0,0,93.37,14.29,0
TXN0005064,2026-04-27 08:34:32,CUST001245,MERCH00315,Education,173.33,Charlotte,NC,Contactless (Tap),Gold,22,17872.9,12,0,0,122.19,18.72,0
TXN0005065,2026-04-27 22:33:37,CUST000473,MERCH00152,Healthcare,180.17,Dallas,TX,Swipe,Gold,25,51873.65,23,0,0,256.36,4.08,0
TXN0005066,2025-11-07 15:54:33,CUST000959,MERCH00156,Utilities,323.9,New York,NY,Chip,Business Green,54,100830.75,22,0,0,270.53,2.29,0
TXN0005067,2026-07-26 00:53:08,CUST000533,MERCH00293,Travel,163.99,Miami,FL,Online,Gold,26,39164.35,19,0,1,210.94,0.61,0
TXN0005068,2026-03-09 18:21:28,CUST000494,MERCH00021,Restaurants,167.87,Houston,TX,Contactless (Tap),Gold,23,61029.23,20,0,0,105.59,17.39,0
TXN0005069,2026-07-10 17:00:34,CUST000899,MERCH00161,Entertainment,12.44,San Diego,CA,Chip,Gold,58,62509.12,13,1,0,6.72,7572.7,0
TXN0005070,2025-12-07 04:09:56,CUST000082,MERCH00386,Fuel,26.7,San Antonio,TX,Contactless (Tap),Business Green,35,46891.07,13,0,1,25.64,25.22,0
TXN0005071,2025-09-22 20:32:14,CUST000856,MERCH00339,Grocery,101.84,Detroit,MI,Chip,Gold,26,61649.11,22,0,0,87.92,17.83,0
TXN0005072,2026-03-21 22:18:31,CUST000879,MERCH00156,Utilities,163.44,New York,NY,Chip,Green,22,52135.11,12,0,1,220.32,18.19,0
TXN0005073,2026-04-23 00:35:45,CUST000923,MERCH00143,Restaurants,41.66,Portland,OR,Chip,Platinum,31,50517.3,8,0,0,38.98,11.02,0
TXN0005074,2025-09-14 15:50:06,CUST000012,MERCH00257,Entertainment,36.48,,MI,Chip,Platinum,28,33666.2,9,0,1,29.34,20.3,0
TXN0005075,2026-01-03 04:18:50,CUST001287,MERCH00107,Online Retail,32.02,Charlotte,NC,Contactless (Tap),Platinum,55,70323.61,18,1,1,36.34,6499.45,0
TXN0005076,2025-12-07 09:26:43,CUST000449,MERCH00284,Education,240.88,Dallas,TX,Chip,Business Green,43,80440.81,12,0,1,252.71,5.44,0
TXN0005077,2026-03-02 05:04:43,CUST001216,MERCH00050,Entertainment,19.71,Dallas,TX,Chip,Business Platinum,20,18929.56,9,0,0,22.84,51.19,0
TXN0005078,2025-10-06 15:15:42,CUST000762,MERCH00035,Utilities,87.83,Columbus,OH,Chip,Business Green,24,15000.0,20,0,0,52.94,14.46,0
TXN0005079,2026-03-01 15:45:18,CUST001138,MERCH00224,Home & Furniture,340.07,Charlotte,NC,Online,Business Green,23,33272.07,14,0,1,171.31,38.68,0
TXN0005080,2026-07-13 14:42:05,CUST000026,MERCH00156,Utilities,170.76,New York,NY,Chip,Gold,19,32131.16,16,0,0,211.53,48.98,0
TXN0005081,2026-03-29 19:39:07,CUST000508,MERCH00393,Travel,861.32,Columbus,OH,Contactless (Tap),Green,62,94974.3,9,1,1,1035.68,7486.55,0
TXN0005082,2025-09-27 08:37:25,CUST000062,MERCH00191,Electronics,274.56,Chicago,IL,Online,Business Platinum,45,71392.2,9,0,1,351.35,33.66,0
TXN0005083,2026-05-16 21:02:58,CUST000229,MERCH00388,Grocery,41.83,San Antonio,TX,Swipe,Platinum,49,93600.1,8,0,1,60.94,8.95,0
TXN0005084,2026-04-11 19:53:09,CUST000607,MERCH00184,Healthcare,165.8,San Diego,CA,Contactless (Tap),Business Green,44,84895.72,15,1,1,130.5,1775.85,0
TXN0005085,2026-06-23 00:41:29,CUST001059,MERCH00237,Entertainment,4.09,San Diego,CA,Online,Gold,64,100465.73,19,0,0,11.0,15.3,0
TXN0005086,2026-05-25 09:34:58,CUST001480,MERCH00297,Education,193.25,Chicago,IL,Swipe,Gold,39,65727.44,18,0,0,137.37,4.86,0
TXN0005087,2026-04-03 03:24:36,CUST000891,MERCH00323,Entertainment,6.51,Los Angeles,CA,Chip,Business Platinum,43,67282.25,10,0,0,8.21,33.36,0
TXN0005088,2025-12-21 15:11:40,CUST000761,MERCH00304,Home & Furniture,104.87,Denver,CO,Contactless (Tap),Business Green,34,41262.29,20,0,1,73.16,23.38,0
TXN0005089,2026-02-26 13:03:39,CUST000595,MERCH00342,Healthcare,45.81,Atlanta,GA,Online,Business Green,73,83139.86,8,0,0,53.01,5.19,0
TXN0005090,2026-01-07 06:11:19,CUST001049,MERCH00058,Online Retail,34.21,San Antonio,TX,Chip,Platinum,31,22327.97,8,0,0,8.63,4.76,0
TXN0005091,2025-09-20 10:18:38,CUST001056,MERCH00039,Fuel,19.67,Portland,OR,Contactless (Tap),Gold,64,86374.16,20,0,1,12.4,28.71,0
TXN0005092,2026-01-03 15:39:45,CUST001036,MERCH00241,Travel,495.48,Portland,OR,Contactless (Tap),Platinum,45,75754.98,10,0,1,729.22,11.98,0
TXN0005093,2026-02-17 13:46:46,CUST001343,MERCH00025,Travel,119.19,Houston,TX,Contactless (Tap),Gold,62,91614.47,18,0,0,105.19,6.37,0
TXN0005094,2026-01-01 20:46:08,CUST000001,MERCH00316,Utilities,1.26,Portland,OR,Contactless (Tap),Green,56,83045.85,1,1,0,5.83,7538.41,0
TXN0005095,2026-03-06 02:56:06,CUST001459,MERCH00117,Home & Furniture,106.92,San Antonio,TX,Contactless (Tap),Business Green,69,91368.88,8,0,0,118.72,19.3,0
TXN0005096,2026-05-11 20:17:36,CUST001160,MERCH00342,Healthcare,161.95,Atlanta,GA,Contactless (Tap),Platinum,41,58599.97,16,0,0,106.19,24.92,0
TXN0005097,2025-10-14 12:49:50,CUST001220,MERCH00370,Home & Furniture,273.99,Boston,MA,Online,Green,73,84490.43,9,0,0,162.61,14.13,0
TXN0005098,2026-01-11 15:22:43,CUST000133,MERCH00240,Electronics,479.86,Denver,CO,Contactless (Tap),Business Green,26,38925.34,4,0,1,614.19,6.04,0
TXN0005099,2025-09-17 17:05:47,CUST000086,MERCH00175,Fashion,76.94,Miami,FL,Online,Business Platinum,27,24320.07,14,0,0,74.43,8.7,0
TXN0005100,2026-02-04 14:25:19,CUST001500,MERCH00340,Travel,210.08,Columbus,OH,Chip,Business Platinum,33,65681.79,12,0,0,312.69,6.79,0
TXN0005101,2026-01-09 04:16:20,CUST001348,MERCH00228,Home & Furniture,106.31,Seattle,WA,Online,Platinum,46,66247.3,20,0,0,136.76,14.27,0
TXN0005102,2026-04-24 11:32:33,CUST001204,MERCH00253,Entertainment,27.81,Miami,FL,Contactless (Tap),Business Green,66,105120.46,20,0,0,29.25,42.17,0
TXN0005103,2025-12-08 13:31:25,CUST000516,MERCH00380,Restaurants,21.04,Phoenix,AZ,Contactless (Tap),Gold,69,78356.93,16,0,0,10.73,15.1,0
TXN0005104,2026-04-09 12:12:29,CUST000175,MERCH00111,Home & Furniture,456.82,Phoenix,AZ,Swipe,Business Green,47,89011.87,11,0,0,619.8,38.0,0
TXN0005105,2026-04-21 15:57:30,CUST000763,MERCH00241,Travel,215.28,Portland,OR,Contactless (Tap),Business Green,42,92874.49,14,0,0,173.38,54.43,0
TXN0005106,2026-05-07 05:56:11,CUST001045,MERCH00224,Home & Furniture,-291.58,Charlotte,NC,Contactless (Tap),Platinum,43,68408.4,18,0,0,241.48,15.86,0
TXN0005107,2026-07-07 01:53:19,CUST000997,MERCH00298,Utilities,195.93,Chicago,IL,Contactless (Tap),Business Green,41,82205.38,7,0,0,186.61,9.85,0
TXN0005108,2026-04-17 23:23:26,CUST001129,MERCH00052,Fashion,152.94,Miami,FL,Contactless (Tap),Gold,64,89678.41,12,0,0,155.22,50.11,0
TXN0005109,2025-11-11 15:34:45,CUST000578,MERCH00221,Education,242.25,Seattle,WA,Online,Platinum,56,89157.04,20,0,0,261.5,22.96,0
TXN0005110,2025-09-22 04:30:21,CUST001467,MERCH00304,Home & Furniture,197.35,Denver,CO,Online,Gold,39,68061.71,13,0,0,138.31,46.32,0
TXN0005111,2026-05-27 11:29:59,CUST000049,MERCH00288,Utilities,16.17,Philadelphia,PA,Online,Platinum,38,54460.97,17,0,0,15.91,13.76,0
TXN0005112,2026-07-24 05:07:11,CUST000528,MERCH00152,Healthcare,332.36,Dallas,TX,Chip,Gold,43,53991.69,8,0,0,342.14,26.25,0
TXN0005113,2026-06-04 13:35:40,CUST000145,MERCH00387,Travel,5773.28,San Diego,CA,Contactless (Tap),Business Green,57,106669.07,3,1,0,224.74,10628.39,1
TXN0005114,2026-07-07 15:05:29,CUST001364,MERCH00118,Grocery,59.9,Atlanta,GA,Chip,Platinum,60,106467.36,8,0,0,85.73,4.84,0
TXN0005115,2026-04-10 08:36:32,CUST000762,MERCH00279,Travel,347.07,Denver,CO,Contactless (Tap),Business Platinum,24,,21,0,0,379.39,36.8,0
TXN0005116,2026-04-09 05:26:59,CUST001378,MERCH00135,Utilities,79.55,Houston,TX,Chip,Gold,60,86688.61,8,0,0,52.59,5.08,0
TXN0005117,2026-02-03 19:10:03,CUST001099,MERCH00209,Healthcare,129.49,Seattle,WA,Contactless (Tap),Gold,68,92505.2,21,0,0,119.55,6.62,0
TXN0005118,2026-07-08 00:39:13,CUST000929,MERCH00127,Education,154.52,Philadelphia,PA,Online,Platinum,30,51838.72,12,0,0,89.42,18.05,0
TXN0005119,2026-05-19 23:33:59,CUST000794,MERCH00293,Travel,301.81,Miami,FL,Swipe,Business Green,42,72773.9,17,0,0,154.26,8.03,0
TXN0005120,2025-09-25 17:46:51,CUST000319,MERCH00007,Electronics,153.79,Detroit,MI,Online,Gold,66,79996.29,20,0,0,161.07,36.35,0
TXN0005121,2026-05-14 13:36:35,CUST001111,MERCH00222,Restaurants,45.62,Dallas,TX,Contactless (Tap),Business Platinum,43,61090.35,1,0,0,60.64,3.54,0
TXN0005122,2026-03-14 09:13:33,CUST000698,MERCH00077,Healthcare,74.97,New York,NY,Contactless (Tap),Green,29,51751.5,10,0,1,112.3,13.21,0
TXN0005123,2026-06-16 21:07:51,CUST000847,MERCH00338,Education,226.94,Columbus,OH,Online,Business Platinum,67,77899.73,21,0,0,260.23,7.91,0
TXN0005124,2026-08-04 07:36:33,CUST000783,MERCH00351,Utilities,19.54,Atlanta,GA,Contactless (Tap),Green,37,52856.6,13,0,0,19.34,10.29,0
TXN0005125,2026-08-22 02:11:40,CUST000042,MERCH00278,Grocery,39.69,Denver,CO,Chip,Gold,72,98872.12,18,0,1,55.87,18.72,0
TXN0005126,2026-05-28 18:13:49,CUST001117,MERCH00334,Electronics,194.17,Miami,FL,Chip,Business Platinum,42,51324.19,8,0,0,277.48,10.23,0
TXN0005127,2026-07-19 09:07:47,CUST000529,MERCH00338,Education,269.06,Columbus,OH,Chip,Platinum,54,82583.59,17,0,1,237.48,22.63,0
TXN0005128,2026-05-20 08:14:35,CUST001289,MERCH00227,Healthcare,111.93,Detroit,MI,Swipe,Green,40,53731.21,7,0,0,111.22,2.02,0
TXN0005129,2026-04-25 20:44:08,CUST000292,MERCH00275,Fuel,10.89,Denver,CO,Chip,Platinum,37,72607.55,18,1,1,1.75,2322.66,0
TXN0005130,2026-07-23 09:48:04,CUST000969,MERCH00351,Utilities,49.39,Atlanta,GA,Chip,Platinum,67,83877.4,11,0,0,65.42,31.1,0
TXN0005131,2026-02-21 14:19:01,CUST001488,MERCH00295,Home & Furniture,171.7,Los Angeles,CA,Swipe,Business Green,47,97137.64,14,0,1,122.87,4.31,0
TXN0005132,2026-07-02 16:01:13,CUST000097,MERCH00117,Home & Furniture,214.0,San Antonio,TX,Online,Business Green,38,54092.35,9,0,0,316.43,0.43,0
TXN0005133,2026-05-01 21:22:06,CUST001119,MERCH00292,Fuel,68.93,Denver,CO,Contactless (Tap),Gold,27,23143.36,17,0,0,89.96,9.05,0
TXN0005134,2025-10-15 08:36:46,CUST001350,MERCH00271,Grocery,34.88,Portland,OR,Chip,Gold,22,20921.16,12,0,0,25.19,6.18,0
TXN0005135,2025-11-23 10:49:18,CUST000074,MERCH00157,Online Retail,72.53,San Jose,CA,Contactless (Tap),Gold,21,42192.29,12,0,1,61.64,6.94,0
TXN0005136,2026-04-19 12:16:59,CUST001360,MERCH00060,Online Retail,44.35,Denver,CO,Chip,Business Green,68,75894.16,17,0,1,18.88,6.6,0
TXN0005137,2026-02-23 00:33:44,CUST001092,MERCH00184,Healthcare,49.77,San Diego,CA,Chip,Platinum,63,108083.9,9,0,0,66.65,4.27,0
TXN0005138,2026-08-22 21:30:14,CUST000758,MERCH00144,Home & Furniture,336.08,Dallas,TX,Chip,Platinum,18,37870.09,20,0,1,440.78,22.73,0
TXN0005139,2025-12-05 11:28:58,CUST001101,MERCH00161,Entertainment,67.86,San Diego,CA,Contactless (Tap),Business Green,42,65247.25,18,0,0,79.41,0.76,0
TXN0005140,2025-11-11 12:56:01,CUST000208,MERCH00089,Online Retail,38.14,Seattle,WA,Contactless (Tap),Business Green,18,15420.43,16,0,0,13.73,10.57,0
TXN0005141,2025-10-15 13:15:18,CUST001245,MERCH00016,Utilities,128.65,Columbus,OH,Contactless (Tap),Platinum,22,17872.9,8,0,0,122.93,10.92,0
TXN0005142,2025-11-23 18:53:28,CUST001286,MERCH00249,Education,257.65,Dallas,TX,Chip,Platinum,68,90983.28,18,0,1,159.01,0.77,0
TXN0005143,2025-12-16 02:19:29,CUST000410,MERCH00098,Fashion,24.24,Las Vegas,NV,Contactless (Tap),Platinum,46,60004.09,3,0,0,36.98,0.1,0
TXN0005144,2025-11-12 05:43:50,CUST000331,MERCH00104,Electronics,390.27,Portland,OR,Chip,Gold,36,45380.56,20,0,0,429.83,10.88,0
TXN0005145,2026-08-05 00:42:51,CUST000344,MERCH00300,Education,210.51,Charlotte,NC,Chip,Platinum,25,45222.06,11,0,0,310.96,25.01,0
TXN0005146,2026-01-03 10:53:58,CUST000989,MERCH00235,Travel,136.45,Los Angeles,CA,Contactless (Tap),Business Green,46,77732.61,8,0,1,104.86,3.06,0
TXN0005147,2025-12-27 02:24:31,CUST000771,MERCH00307,Electronics,38.86,Houston,TX,Online,Platinum,71,89594.54,9,0,1,41.77,0.56,0
TXN0005148,2026-01-10 20:51:30,CUST000074,MERCH00274,Electronics,6786.16,Dallas,TX,Chip,Green,21,42192.29,3,1,1,243.36,9442.27,1
TXN0005149,2026-07-22 22:41:25,CUST000254,MERCH00261,Healthcare,229.45,Denver,CO,Online,Business Platinum,50,84839.31,19,0,0,308.65,7.58,0
TXN0005150,2026-01-14 21:52:55,CUST000959,MERCH00239,Home & Furniture,442.53,Philadelphia,PA,Contactless (Tap),Green,54,100830.75,10,0,0,260.1,7.08,0
TXN0005151,2026-08-16 03:27:11,CUST000820,MERCH00262,Home & Furniture,144.05,Seattle,WA,Online,Business Platinum,31,43604.37,22,0,1,198.38,46.44,0
TXN0005152,2026-01-30 03:21:43,CUST000986,MERCH00332,Travel,419.95,Dallas,TX,Contactless (Tap),Business Green,68,122674.76,8,0,0,575.21,1.27,0
TXN0005153,2025-11-06 19:37:01,CUST000332,MERCH00115,Travel,170.74,San Antonio,TX,Online,Green,65,88226.8,18,1,0,155.71,2689.39,0
TXN0005154,2026-01-15 22:48:18,CUST001422,MERCH00268,Grocery,62.85,San Jose,CA,Chip,Platinum,18,15000.0,17,1,0,77.25,6841.09,0
TXN0005155,2026-04-29 08:51:17,CUST001369,MERCH00012,Home & Furniture,76.7,San Antonio,TX,Contactless (Tap),Platinum,27,46916.29,20,0,0,78.71,9.3,0
TXN0005156,2025-12-25 07:08:49,CUST000747,MERCH00073,Online Retail,162.7,Seattle,WA,Chip,Gold,67,107538.33,12,0,0,93.43,6.27,0
TXN0005157,2026-03-28 21:38:05,CUST000836,MERCH00362,Utilities,70.07,Houston,TX,Swipe,Gold,25,44710.32,13,0,1,77.55,1.83,0
TXN0005158,2026-07-30 01:07:45,CUST000455,MERCH00305,Travel,141.91,Chicago,IL,Online,Platinum,71,94013.19,17,0,0,192.24,6.62,0
TXN0005159,2025-09-03 14:59:40,CUST001139,MERCH00178,Entertainment,18.79,Miami,FL,Swipe,Platinum,69,83099.12,13,0,0,13.49,25.82,0
TXN0005160,2026-04-24 11:37:11,CUST000313,MERCH00260,Fuel,116.35,San Antonio,TX,Contactless (Tap),Business Platinum,24,30372.32,5,0,0,78.22,9.75,0
TXN0005161,2025-09-15 05:43:16,CUST001018,MERCH00259,Entertainment,44.32,New York,NY,Online,Platinum,25,37309.65,18,0,0,42.82,26.59,0
TXN0005162,2026-05-12 17:12:20,CUST000228,MERCH00400,Home & Furniture,346.46,San Jose,CA,Chip,Platinum,71,97687.29,17,0,0,219.53,7.78,0
TXN0005163,2026-02-14 13:22:50,CUST000834,MERCH00270,Fashion,53.37,Detroit,MI,Contactless (Tap),Business Green,49,95300.39,13,0,1,46.66,2.67,0
TXN0005164,2025-09-21 22:03:31,CUST000858,MERCH00320,Entertainment,10.02,San Jose,CA,Chip,Business Green,70,98585.17,11,0,1,1.0,21.26,0
TXN0005165,2026-06-22 06:34:34,CUST001269,MERCH00120,Restaurants,5.03,Charlotte,NC,Swipe,Green,54,84216.27,11,1,0,7.78,6223.75,0
TXN0005166,2026-04-20 23:41:45,CUST000818,MERCH00169,Fuel,11.71,Dallas,TX,Chip,Green,58,87126.0,18,0,0,20.7,17.53,0
